,title,content
2701,,"네가 뭔데 나를 평가해 네가 뭔데 내 주변을 평가하고 네가 뭔데 우리 세대 전체를 욕하지? 그런 걸 바로 꼰대라고 하는 거야. 모르는 척 하지 마. 그 나이 먹으면 왠만한 건 다 평가할 수 있게 된다고? 말도 안되는 개쌉소리 집어 치워. 내가 아직도 어린앤 줄 알아? 어른에 대한 우상 때문에 그딴 말에 속아 넘어갈 줄 알아? ***. 너도 잘 모르나보네, 사실은. 니가 얼마나 역겨운 인간인지. .....나도 이런 내가 짜증나. 널 끝도 없이 미워하고 싶은데 꼴에 부모라고 그러지 못해서 내가 끝까지 이기적이고 못되지 못해서 어정쩡한 애증만을 품고 있어서 너무 화가 나. 근데 나 확실히 하나 알겠는 건 고등학교 기숙사로 가고 싶다고 하길 잘했어. 정말, 정말 잘했어. 여태 한 것 중 두번째로 잘한 선택이었어. ..합격 할 수 있을진 몰라. 경쟁이 꽤나 센 곳이거든. 꼭 가고 싶은데.. 당당하게 붙어서 뒤도 안 돌아보고 훌쩍 떠나버리고 싶은데. 이렇게 나태하게 있다간 아무것도 못 하고 끝나 버릴까봐 어찌저찌 시도만 했다가 보란 듯이 툭 떨어져 버릴까봐 난 그게 너무 두려워. ..그 학교에 가지 못하면 난 어떻게 여기서 또 3년을 버티지..? 나 그땐 정말 죽어버릴지도 몰라... 그렇게 된다 해도 내 주변의 인간들이 할 말도 없고. 니들이 나한테 뭘 해줬다고 감히 죽지 말라 ***하겠어? 그래봤자 뻔한 말들이겠지. 내 마음이란 건 생각도 안 해주고 넌 니 생각만 하냐 공부가 힘들어서 그러냐 하는 것도 없는데 왜 그러는 거냐 그 ***이나 떨겠지.. 그러면서 병원이라도 데려가주면 그나마 다행이야 나는 새로운 인연을 만나는 걸 좋아하는 데다가 좋든 나쁘든 상담할 사람이 있다는 건 정말 좋을 것 같거든.. 근데 아마 그마저도 안 해 주겠지 ***같다.. 너는 내가 가장 힘들 때 아무것도 해주지 않았어 내가 겨우겨우 힘을 짜내 쓴 편지들은 곧이곧대로 믿으면서 평소의 내 행실은 다 거짓이라고 생각해. ..사실은 그 반대나 마찬가진데. 편지에서 난 예전에 우울증이었던 것 같다고 했지 하지만 난 그땐 분명했고 솔직히 지금도 그런 것 같아 편지에서 난 이제 다 나아졌다고 했지 사실은 그렇지 않아 지금도 너무 괴로워 편지에선 항상 그래도 사랑한다고 끝을 맺었지 ..새카만 거짓말. 사랑하긴 누가 누굴... 의무적인 말이었을 뿐이야. 나는 심지어 편지에서도 털어놓았어. 이 글이라고 내 마음을 다 녹여낸 건 아니니까 멋대로 날 판단하지 좀 말아달라고 그렇게 여러번 간곡한 호소를 했어. ..근데 안 들어 줬잖아. 오히려 더 심해졌잖아 매일 나를 의심하고 수상하게 여겨. 학생회 때문에 늦게 집에 오면 그냥 학원 있다고 하고 째지 왜 안 그랬냐고 해 마음이 지쳐서 힘이 나지 않는 건데 밤에 핸드폰 하느라 잠을 안 자서 졸린 거래 문제가 어려운데도 꿋꿋이 풀고 있어봤자 시간이 걸리며 그걸로 끝이야. 왜 이렇게 느려 터졌녜. 쥐새끼처럼 슬금슬금 또 카톡이나 처하고 있었냐던데. ..이딴 집구석에서 내가 도대체 어떻게 살아야 하는데? 나는 텅 빈 집에서 혼자 있을 때가 가장 편안해. ..아니 사실은 그마저도 불편해. 언제라도 누가 문을 열고 들어올까 봐 그리고 현관 앞에 자리한 내 방문 사이로 더러운 얼굴을 들이밀고 감시할까 봐 그깟 별 소용도 없는 게 두려워서 늘 마음이 괴로워 이곳에 있으면 한시도 편안한 날이 없어.. 내가 가장 힘든 날 나를 위로해준 건 노래 뿐이었어. 예쁜 노래들을 불러 준 연예인을 좋아하게 됐어. 어쩌면 당연한 일이었겠지. 나와.. 정말 접점이 많은 사람이라고 생각했거든. 그 사람을 연예인이기 전에 사람으로서 나는 좋아했으니까. 지금도 그래. 일하는 모습도 멋있지만 나는 그 사람의 내면이 좋아. 나는 항상 나와 비슷한 사람들에게 매력을 느껴왔고 여전히 그래. ..그래서 나는 잠이 들지 않는 거의 모든 밤 그 사람의 유튜브 채널을 보거나 노래를 들으면서 시간을 보냈어. 언니가.. 한 명 생긴 것 같았달까. 그만큼 나와 생각이 비슷한 사람은 처음 봤었어. 수많은 연예인들 중 하필 내 눈에 들어온 것도 어쩌면 우연은 아니었겠지. 여기까진 좋아... 뭐. 사람은 다들 다르니까 나와 모두가 성향이 비슷할 수는 없지. 그래서 솔직히 내 가수와 당신을 속으로 비교하면서도 내 마음은 어느새 그쪽을 조금은 옹호하고 있었어. ..그래. 그러려니. 그냥 나와 좀 다를 뿐이니까. 다른 사람인 거니까. 알고 보면 그저 인생에 지친 평범한 어른이었을지도 몰라. 근데 그거 알아? 네가 내 사람을 욕한 그 순간 모든 게 다 산산조각 나 버렸다는 걸. 너에 대한 내 마지막 작은 믿음조차 너는 네 발로 직접 걷어차 버린거야. 나는 들으며 가장 큰 힘을 얻었던 노래를 듣다가 시끄럽다고, 별로라고 오만상을 찌푸리며 꺼 버렸지. 이젠 얘도 질린다고. 몇몇 노래는 괜찮은데 자꾸 듣다 보면 지루해진다고, 그게 이 가수의 한계라고. ...네가 뭔데? 도대체 뭔데 평가를 처 하는 거지? 내 인생의 전부와 같았던 노래를 너는 욕했고 나에게 가장 힘이 됐던 사람을 너는 우스워했지. ..나도 우스워? 내 삶도 욕하지 그래? 그 사람에 대해 뭘 안다고. 넌 연예인으로서의 그 사람만 볼 뿐이잖아. 단 한 번도 그 사람이 깊은 얘기를 하는 걸 들어본 적도 그 사람이 낸 수많은 진솔한 곡들을 들어본 적도 아무것도 한 적이 없으면서 ..갑자기 난리지 왜.. 멀쩡히 잘 들었잖아 좋아한다고 말은 못했지만 나 가끔 차에서 내 가수 노래가 나오면 정말 행복했어. 너는 그건 내가 팬이라서 그렇게 들리는 거라고 입을 함부로 놀리겠지만 ..아냐. 처음 들은 순간부터 마음이 편안해지던 곡이 있었어. 그게 시작이었고.. 너는 몰라. 내가 얼마나 아팠고 또 얼마나 지쳐 있는지. 너는.... 너는 요즘 애들은 머리가 비어보이게 생겼대. 방방 뛰는 곡들만 내고 영 별로래. 걔네가 대체 뭘 위해 그러는 거냐고 하더라? 마치 그들이 생각도 없이 그 자리에 오르려는 것처럼. 나는 대부분의 연예인들을 존경해. 좋아하는 거랑은 다른 문제지만 한 사람도 두려운데 수많은 사람들의 평가를 받는 거 그거 절대 쉬운 게 아니잖아. ..꿈이니까. 꼭 이루고 싶은 꿈이니까 그걸 무릅쓰고 해낸 성취일텐데 어떻게 그렇게 남의 꿈을 잔혹하게 짓밟아..? 결국 넌 그냥 꼰대야. 니 삶만 알고 네 세대만 좋다고 여기는 전형적인 라떼. ..그게 난 가장 부끄러워. 나는 네가 어떻든 다 이해하고 수용하려고 했어. 누가 널 욕하면 조금은 화가 나서 반대를 하고 나섰고. ..사실은 나도 공감했는데. 근데 있잖아 이젠 정말 별 감정도 들지 않아. 난 끝까지 정말 많이 노력했는데 사람 대 사람으로 이해하고 이해시키려고 나는 진짜... 마음이 썩어 문드러지도록 노력했는데 넌 끝까지 부정적인 말들 뿐이구나. 욕 욕 욕.. 불만이 왜 그렇게 많은데 대체? 나 더 이상은 못 하겠어 정말.. 이런 이유로 아까운 내 삶을 버리고 싶진 않아서 그래서 나 어떻게든 버티고 있어. 근데 이젠 정말 한계가 가까워지는 것 같아.. 고등학교 갈 때 까지만이라도 어떻게든 견뎌내고 싶은데. 나는 죽기 싫어. 근데 여기서 이따구로 사는 건 죽기보다 더 싫어. 장난 아니고 진심으로... 제발 내 말 좀 진지하게 들어. 철 덜 든 어린애가 하는 쓸데없는 하소연 말고 마지막 외침이라고 도와달라는 신호라고 나 좀 내버려두라는 간곡한 호소라고... 그렇게 한 번이라도 생각하고 들어주면 안될까. ..아. 나 왜 또 처량해지는 거지. 애틋해지기 싫어. 적어도 네 앞에선. 좋아하고 싶지 않아. 마냥 미워하고만 싶어. 내가.. 어찌됐건 내가 효녀가 아니라서 미안해. 이런 말 하기도 역겁지만 키워줘서 고마워. 부모라면 당연히 해야 하는 일이긴 하지만... 그렇게 고맙다는 말을 듣고 싶어 하는 것 같길래 티를 ***게 많이 내고 내 말을 강요하길래 인심써서 한 번 말해 주는 거야. 이번이 끝이야, 정말로. ..힘들면 말하라고? 말 안 하면 아무도 모르는데 넌 맨날 그렇게 참고 있다가 한번씩 쓸데없이 편지로 털어놓는다고? 쟤 원래 그런 애라고? ..그걸 왜 퍼뜨려...? 온 집안이 이제 그걸 다 알아. ***같게.. 나 원래 그런 애 아니야. 편지로라고 다 털어놓지도 않고 은근히 힘들다는 티 많이 내. 그걸 가볍게 무시해 버린 건 너지. 짜증나고... 잔혹하게. 전혀 쓸데없지도 않아... 나는.. 나에겐 그깟 쓸데없는 편지 한 통이 얼마나 힘들었는데.. ..하긴. 왜 또, 다시 멍해? 라고 물으며 한심하게 바라보는 사람에게 무슨 말을 해. 똑똑히 들어. 난 멍한 게 아니라 지치고 우울한 거야. 이게 한심해? 이런 내가 이상해? 혹시라도 그렇게 보인다면 그건 네가 정말 문제인거야. ..아파본 적도 없나봐. 난 그냥... 한 마디라도 진심 어린 위로를 듣고 싶었을 뿐인데 그게 어렵다면 꼭 안아주기로도 했으면 했을 뿐인데 난 그걸 받을 자격조차 되지 않는다는 듯이... 너는.. 끝까지... 너무하네. 진짜.. 또 다른 강요잖아, 결국. 말하라고. 털어놓으라고. 답답하다는 말투로 짜증을 내며 말해. 그런 상황에서 너 같으면 말하겠니? 됐어. 더 이상 말 하기엔 내 입만 아프지.. 요즘은 글도 잘 써지지 않아. 지금 이 글도 도통 어떻게 되가고 있는지 모르겠어. ..하..... 그냥 모든 걸 잃은 심정이야. 덥다... 너무 더워. 이대로 헉헉대다 스러져 죽어버릴 것만 같아. 싫어... 듣기도 싫고 보기도 싫어. 더 이상은.."
2702,,안그래도 갈데없는데 코로나 때문에 더 갈데가 없네...
2703,,브랜드이름 에르메스 ㅋㅋ Hermes 인데 모르면 헤르메스라고 읽을수도 있는거 아닌가...? 한국인이 H가 묵음인거 모른다고 무식하다고 하면... 너는 에르메스 읽을 줄 알아서 뭐... 살림 좀 나아졌니?
2704,사람들을 이해하지 못하겠어요,"안녕하세요. 저는 21살 여성입니다. 요즘 살아가면서 사람들을 이해하지 못하겠어요.. 저는 제가 굉장히 개방적인 사람이라고 생각했는데 아닌가봐요. 카톡 말투가 조금 차갑고 딱딱해보이는 친구를 보며 '쟤는 왜저럴까?', '조금만 친절할 수는 없나?' 이런 생각 먼저 들어서 속이 상해버려요. 친구는 그런 말투 신경쓰는 편은 아닌가봐요. 그리고 택시기사나 카페직원이 인사 안받아줄 때 '내가 만만해보이나?'라고 생각이 들면서 막 화가나요. 사람들은 다 다르잖아요. 그사람은 그런 의도가 아닐 수도 있겠지만 저는 남들보다 백번은 더 꼬아서 생각하다보니까 제가 너무 지치고.. 의심만 쌓여가고ㅠㅠ 진짜 그냥 가볍게 넘길 수 있는 일에도 혼자 최악의 경우까지 생각하면서 막 고통스러워해요 그렇다보니까 어느누구 하나 나랑 '잘 맞는다'라는 생각이 안들어요.. 이런 고민을 듣고 저에게 타인에 대해 '그럴 수도 있지'라고 넘기라고 하는데 왜 그럴수도 있죠? 왜 제가 타인을 이해해야하지? 이런생각이 들어요 왜 나는 이해만 하면서 살아야하나 왜 아무도 나를 이해해주지 않나 이런 생각이 들어서 너무 힘들고 세상 살기가 퍽퍽하고 피곤해요.. 그리고 이런 성격 탓에 쉽게 상처받고 늘 유리멘탈입니다.. 어떤 마음가짐으로 삶을 살아야할지 너무 막막합니다 어떻게 마음 먹으면서 삶을 살아가야할까요? 도와주세요"
2705,,우리집은 어린이날 선물 크리스마스 선물 생일선물 이런거 전혀 없거든 ?? 걍 진짜 ㅇㅏ예없어 어느정도 냐면 아주 가끔은케이크도 안터트리고 ... 뭐 그렇단말야. .? 이런거 전혀 없는데 내가 어버이날이랑 생신을 챙겨드려야할까 ....? 나도 매번 안챙겨드려서 죄송하기도 하고 다음엔 챙겨드려야지 이러는데 내생일이 제일 먼저란 말야 ?? 딴애들은 선물 싹 다 받아서 자랑도 하고 기브앤테이크로 흘러가는데 우리집은 그런게 없으니까 매번 속상하기도 하고 .. 굳이 ...? 라는생각도 들고 ..... 또 안챙겨드리면 딴집이랑 비교하면서 뭐라하시니 더 챙겨드리고 싶지않고 .. 머 ... 어떻게 생각해 ...? 물론 부모님이 사줘야 나도 사준다 . 이건 진짜 나쁜거 아는데 .. 속상해 ..
2706,남의 눈치 안보고 자신감 가지고싶어요,"제가 커가면서 밖에서 사람들의 시선이 이상하게 신경쓰이더라고요.. 얼굴 이쁘다는것도 알고 그렇게 느끼는데 자신감을 가지고 이쁜옷 치마 등등 입고싶은데 뭔가 어색하고 입는것도 뭔가 미션 느낌일것같고 모르는 사람들 시선 굳이 안봐도 되는데 자꾸 보게되요.. 나한테 반하는거 아닌가? 이러면서까지 ㅋㅋㅋㅋ 하.. 솔직히 불편해요 밖에 나가는게 억지로 나가면서 미션같아요 좀... 이런 생각 드는것도 많이 불편하고요.. 제가 집에 할것도없이 오래있으면 몸이 뻣뻣해지는것같고 되게 답답해서 자주 나가고, 나가고싶어하는 편이거든요."
2707,,나 말이야. 생각보다 훨씬 더 널 많이 사랑했나봐.
2708,,30초반남자입니다 10대후반부터 작년까지 여럿여자를 거쳐 갔는데 지금까지 여자위주로 가기만한거같아서 주변에서도 남자가 일방적으로 맞춰야한다고들 얘기하고해서 전여친들 한테도 할말안하고 져주고 했던거같네요..... 지금까지 저를 위해서 뭘한것도없고 자존감만 계속 깍아먹어서 남자로 태어난게 죄악중에 죄악이다 남자로 태어났으니 천벌받는거다 생각이 계속듭니다 여자위주로 가도 여자들이 왜 무조건 내위주 밖에 안하냐하는데 할말이 없더라고요 따뜻한밥에 배가불러서 하는소린가 싶기도하고 뭘먹으러가도 전여친들 눈치살피고 먹고 깨작깨작먹거나 표정안좋나 그거만 살펴야하고 그밖에 여러문제들이 있었지만 그냥 남자니까 참자 어쩌겠냐.. 이생각 만 들고 헤어지고 집에오면 온갖 자괴감만 들었던거 같습니다 자꾸 그러니 연애도 재미못느끼고 여자가 조금만 기분안좋으면 전전긍긍하고 스트레스만 받고요 굽신굽신해야하니 최근들어선 주변에서 연애안하냐고하면 스트레스만 받고 자존감만 깍인다 그까짓 성욕은 업소가면 그만이다 이런말로 밀쳐냅니다 원래 남자들은 져주고 할만안하고 이런생각으로 연애하는건가요? 요즘들어 고민이 많아서...
2709,,대학생때 한게 마지막 연애였고 그 후 몇년간 일하느라 연애를 안했어요 그러다가 지금 남자친구를 만났고 서로 많이 좋아했어요 그러다 남자친구가 갑자기 많이 아팠어요 죽을 수도 있었고 큰 수술받고 겨우 회복되었어요 회복은 되었지만 거의 병원에만 있었고 최근에 퇴원 하고 나서도 밖엔 못돌아다니고 집에만 있어요 전 사귄지 5개월 정도 되었고 100일 이후부턴 그냥 병원에서만 본거 같아요 퇴원한 지금도 얼굴은 아예 못봐요 남자친구는 부모님이랑 살고 아예 밖을 못나와요.. 회복될려면 얼마나 걸릴지 모르겠어요 그리고 평생 치료받고 약먹어야하고 언제 재발할지도 몰라요(병명은 자세히 말 못해요) 당연히 제 주변에서도 반대하고 있고 저도 남자친구는 좋지만 20대에 이런 연애를 한다는게 서럽기도 해요 놓아야할까요...
2710,,진짜 커야 할 것은 작고 작아야 할 것은 크네요. 제가 턱이 주걱턱이고 가슴이 너무 작아서 앞뒤 구분도 되지 않는 마른 몸에 비해 얼굴이 커요. 얼굴 면적이 넓고 특히 가로로 넓어요.... 면적에 비해 눈은 너무 작고 코는 너무 커요. 웃을 때 코가 더 커져요.... 요즘 여자답다 남자답다 이런 말하면 좋지 않은거 아는데 저의 얼굴이 뭔가 여자 같지가 않아요. 오히려 더 남자같아요. 골격도 크고 인중에 수염도 나고 털도 많고 진짜 성형말고 다른 방법 없을까요? 제가 본판이 너무 못생겨서 성형하면 주변사람들이 금방 알아볼 것 같아요. 턱을 갸름하게 하는 마사지같은거...물론 세상에 공짜는 없는 거 알아요. 근데 저의 껍데기 때문에 큰돈을 쓰면 부모님께 너무 죄송해서 부모님의 얼굴은 좋은데 잘 태어나지 못한 저의 죄겠죠? 못생긴 트롤얼굴에다가 공부도 못하고...
2711,,***은 불면증 왜 자꾸 새벽마다 깨는 거야 잠이 와야 될 땐 안 오고 오면 안 될 땐 잠이 와서 돌아버리겠다 전에 심각했을 때보다는 나아졌다고 생각했는데 자꾸만 다시 잠 못 자던 그때로 돌아갈 거 같아서 무서워 잠을 조금씩 자기 시작했을 땐 맨날 숨 막히고 속 안 좋고 울렁거리고 토할 것 같으면서 다른 곳에서 난리치더니 이제 속이 좀 괜찮아지니까 다시 잠이 불안정해지기 시작했다 ***아 잠깐이라도 멀쩡해질 순 없는 거야? 그런데 내가 잠을 못자는 이유 내 몸이 망가져가는 이유 그걸 내가 너무 잘 알고 내가 문제인 걸 알기 때문에 내가 너무 싫어 나 진짜 싫어 너 진짜 짜증나 ㅆ1발
2712,,"부디 신이 있다면 제 마지막 순간 인간의 존엄성이 지켜질 수 있도록. 고요함을 허락해 주세요. 어설프게 살아 ***이 되어 알지 못하는 누군가에게 착취당하거나 이용당하지 않도록. 아무도 모르게 아무도 못 찾게 영영 그 속에 있는 것도 감당할테니 제 용기가 헛되지 않도록 도와주세요. 짧지 않은 생애, 적지 않은 사람들에게 듣고 싶지 않은 제 이야기를 늘어 놓았습니다. 부디 당신이 준 시간 가운데 일부를 돌려 드리니 제 말로 상처를 받거나 짐을 진 사람이 있다면 그 무게를 잊게 도와주세요. 마무리가 좋진 않았지만 힘든 순간, 어떤 모양으로든 제 곁에 존재해 주어 고마웠습니다. 덕분에 그 때의 저는 친구들에게 꽤 괜찮았던 사람인 것도 같았어요. 앞으로의 정리들과 몇 안되는 나날들을 부디 마지막까지 지켜주세요. 고맙습니다."
2713,,6일뒤에 전역인데 전역해서 여자친구사귀고 싶은데 좋은 인연 만날방법있나요?ㅠ
2714,,어렸을 때 아빠가 엄마를 때리는 것을 목격하기도 하고 한번 조금 커서 그럴 때마다 엄마 편을 드는 것 뿐인데 저한테까지 발차기를 하더라고요 그래서 아빠만 보면 더 어렵고 트라우마가 생긴 것 같고 지금은 엄마가 이런 제 마음을 몰라주는 것이 서럽고 엄마는 엄마 감정만 생각하는 것 같아요 물론 저도 잘못한 게 있어요 하지만 저한테도 입장이란 게 있으니깐요 그리고 또 이러한 이야기를 엄마한테 말하고자 하면 마지막에 되돌아 오는 건 혼이더라군요 저는 그저 혼이 아니라 위로와 따뜻한 격려를 받고 싶을 뿐인데요 제가 평소에 잘 말하지도 않고 보니 얼마 전에 엄마한테 22년동안 참아온 울분이 나온 적이 있는데 그것도 마지막엔 혼이었어요 이 일 때문인지 다음 날 악몽까지 꾸었어요 저는 주위에 이런 말을 털어놓은 사람이 없어서 다행히 이 곳이라도 털어놓을 수 있어서 그나마 괜찮은 것 같아요
2715,,설상가상 전전반측 기진맥진
2716,,하 개빡치네 지금 할 말이 이것 뿐이야
2717,,나 아직도 아픈가봐요 위로 좀 해줘요
2718,,쉿. 이제그만 천천히. 조용히. 괜찮아. 나는 괜찮아.
2719,,생일인데...사라지고 싶어
2720,,"살고 싶은데, 억울하고 보잘것 없어서 근데 죽고도 싶어"
2721,,온라인 심리상담 도움되나요?
2722,,내가 너무 싫어. 나도 내가 죽도록 싫다고 근데 다른 사람들은 나한테 왜 그러는거야... 극복하고 있잖아...근데 왜 자꾸... 거울을 못 보겠어 아니 못봐. 내가 싫어서
2723,,"제 태몽이 특별한 것도 아니었고 얼굴이랑 몸매 다 평법한데 아이돌이 꿈이거든요? 제가 노래는 잘 부르는데 몸치여서 경찰도 샹각하고 있오요 아이돌,할수있을까요..?"
2724,,저 혹시 유튜브에서 막 19asmr같은거 듣는다고 처벌되거나 그러지 않죠?? 봐도 괜찮은건가용??
2725,제가 잘못 한 건가요?,제가 한 아이돌을 좋아해서 물건을 하나 샀거든요. 근데 엄마가 이사오면서 한달 가까이를 제가 안 치웠다고 멋대로 물건을 꺼내고 찢어서 붙이고 그러신거에요. 솔직히 돈이 문제가 아니라 제 물건을 왜 허락도 없이 만진게 화가 나더라고요. 그래서 말씀 드렸더니 엄청 화를 내시는거에요. 너가 안 치운거 정리해줬더니 왜 화를 내냐고. 근데 저는 거기 있는지도 몰랐고 저한테 거기있다고 좀 치우라고 하셨으면 치웠을거거든요. 당연히 제가 좋아하는 아이돌 물건이니깐요. 제가 잘못 했대요. 정말 그런가요?
2726,,20대이상의 여자분들한테 물어볼게영 여자분들도 막 유튜브 같은데서 19asmr같은거 들으시나영??
2727,친구가 왜 필요한지 모르겠어요,"우선 제 배경부터 말씀드리자면 올해 고1 여학생입니다 학교는 2달전에 자퇴했어요(자퇴한 이유는 일단 대인관계 때문은 아닙니다) 성격은 똑부러졌다는 말 많이 들었고 소심하다는 말 어렸을땐 좀 들었는데 이젠 안듣습니다 고민은 제목이랑 같아요ㅠㅠ 학교에서는 행사나 조별과제 때문에 친구를 의무적으로 2~3명 정도 사귀기는 했고,밥도 같이 먹으러가고 공부도 같이하고 그랬는데 그게 아니라면 왜 친구가 필요한지 모르겠어요 친구 만나면서 돈쓰고 배달음식먹고 돌아다니는것보다는 그 시간에 운동하거나 과학잡지보는게 훨씬 시간을 효율적으로 쓰는방법이라고 생각하는 사람이에요 친구랑 놀면 재밌기는 하는데 너무 피곤해지는 느낌..?에너지가 딸리는 느낌이고 결국 결과는 피로와 돈만 몇만원씩 빠져나갑니다 근데 사회는 그렇게 안생각하는것같아요..일주일에 두세번씩 친구들이랑 나가 놀아야 건강한 청소년인것처럼 묘사하는것같고 저같이 학교도 안나가면서 집에서 공부하는 애들은 뭔가 도태된 애들..? 이라는 분위기가 은은하게 있는것같아요.. 해야하는 이유를 모르니까 스트레스만 쌓여가네요 혹시 제가 납득할만한 이유가 있을까요?"
